
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No

2
Institute Type

ALL
Institute Name

ALL
Academic Program

ALL
Seat Type / Category

ALL
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	55	91
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	246	551
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	4	4
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	3	45
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	137	171
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	3	3
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4	26
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	84	87
Indian Institute of Technology Delhi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST (PwD)	Gender-Neutral	2	2
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN	Gender-Neutral	134	186
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN	Female-only (including Supernumerary)	560	996
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN (PwD)	Gender-Neutral	24	24
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	EWS	Gender-Neutral	49	77
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	EWS	Female-only (including Supernumerary)	164	164
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL	Gender-Neutral	105	195
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL	Female-only (including Supernumerary)	679	718
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL (PwD)	Gender-Neutral	15	15
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Gender-Neutral	47	74
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Female-only (including Supernumerary)	191	191
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Gender-Neutral	47	48
Indian Institute of Technology Delhi	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Female-only (including Supernumerary)	250	250
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7813	10036
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	16045	21631
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1368	1746
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2661	4104
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8116	8116
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2098	2252
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3344	3344
Indian Institute of Technology Delhi	Design (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1360	1360
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	365	591
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	1617	2627
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	14	41
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	241	241
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	89	141
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	428	501
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	255	405
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1254	1484
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	26	26
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	156	211
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	712	772
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	17P	17P
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	40	107
Indian Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	220	310
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	612	806
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2789	2886
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	54	54
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	163	185
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	588	588
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	34	34
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	410	496
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1673	1759
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Female-only (including Supernumerary)	103P	103P
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	247	318
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	833	864
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	75	152
Indian Institute of Technology Delhi	Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	326	326
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1868	2622
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3645	6136
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	111	111
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	507	576
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1109	1109
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1345	1643
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	4047	4389
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	856	974
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2295	2295
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	521	656
Indian Institute of Technology Delhi	Energy Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1152	1152
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	858	1103
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3041	3918
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	101	101
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	252	268
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	590	590
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	501	692
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1970	2408
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	302	427
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	890	890
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	214	222
Indian Institute of Technology Delhi	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1116	1116
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1393	2483
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4457	6755
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	124	124
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	615	692
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1609	1609
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1252	1569
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	4360	4738
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	375	1146
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1504	1807
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	454	652
Indian Institute of Technology Delhi	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1186	1186
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2499	3470
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	7895	9060
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	210	210
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	848	905
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2233	2233
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1979	2397
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	4908	4991
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1157	1391
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2169	2169
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	768	884
Indian Institute of Technology Delhi	Materials Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1338	1338
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	154	316
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	743	1234
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	27	27
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	58	87
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	208	283
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	9	9
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	96	221
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	701	1107
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	27	27
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Female-only (including Supernumerary)	70	70
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	67	124
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	240	500
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	6	97
Indian Institute of Technology Delhi	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	253	253
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN	Gender-Neutral	319	353
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN	Female-only (including Supernumerary)	1447	2258
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN (PwD)	Gender-Neutral	33	33
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OPEN (PwD)	Female-only (including Supernumerary)	201P	201P
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	EWS	Gender-Neutral	88	103
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	EWS	Female-only (including Supernumerary)	454	454
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL	Gender-Neutral	241	317
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	OBC-NCL	Female-only (including Supernumerary)	1023	1249
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Gender-Neutral	145	154
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	SC	Female-only (including Supernumerary)	636	636
Indian Institute of Technology Delhi	Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))	AI	ST	Gender-Neutral	30	100
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1156	1862
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4074	5178
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	184	184
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	350	372
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1192	1210
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	448	980
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1559	3359
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	21P	21P
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	157	601
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1283	1464
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	6P	6P
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	239	341
Indian Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	969	969
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1988	3027
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	6315	7364
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	273P	273P
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	652	808
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1518	1624
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1340	1974
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5178	5502
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	116P	116P
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	900	1306
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1739	2416
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	702	836
Indian Institute of Technology Delhi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1101	1101
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4999	5608
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	9841	11158
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	968	1231
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2363	2424
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2409	3075
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5645	6368
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1456	1728
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2535	2781
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	813	948
Indian Institute of Technology Delhi	Textile Technology (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1641	1641
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	5414	7739
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	12689	15214
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	301P	301P
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	997	1259
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2612	2612
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2811	3453
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6614	6970
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1483	2012
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2553	2553
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	933	985
Indian Institute of Technology Indore	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1518	1518
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	8139	9971
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	15341	16727
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1343	1554
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3012	3012
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3189	3823
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7675	7907
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1871	2047
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2824	3310
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	633	842
Indian Institute of Technology Indore	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1321	1321
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	952	1628
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2695	3922
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	50	69
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	170	216
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	521	593
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	13	13
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	425	581
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1900	2106
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	59	59
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	249	323
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	700	932
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	14P	14P
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	102	155
Indian Institute of Technology Indore	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	387	387
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2390	3675
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	6403	7968
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	208	208
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	438	609
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1020	1320
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1063	1610
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2698	4037
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	583	978
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1249	2089
Indian Institute of Technology Indore	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	379	492
